q learning with callmean:0 time:4170, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4171, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4172, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4173, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4174, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4175, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4176, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4177, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4178, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4179, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4180, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4181, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4182, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4183, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4184, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4185, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4186, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4187, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4188, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4189, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4190, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4191, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4192, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4193, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4194, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4195, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4196, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4197, average delivery time:753.38573379, length of average route:198.0, r_sum_best:0, Packet routed 30.0
q learning with callmean:0 time:4198, average delivery time:757.38573379, length of average route:202.0, r_sum_best:0, Packet routed 31.0
q learning with callmean:0 time:4199, average delivery time:757.38573379, length of average route:202.0, r_sum_best:0, Packet routed 31.0
q learning with callmean:0 time:4200, average delivery time:757.38573379, length of average route:202.0, r_sum_best:0, Packet routed 31.0
q learning with callmean:0 time:4201, average delivery time:757.38573379, length of average route:202.0, r_sum_best:0, Packet routed 31.0
q learning with callmean:0 time:4202, average delivery time:757.38573379, length of average route:202.0, r_sum_best:0, Packet routed 31.0
q learning with callmean:0 time:4203, average delivery time:757.38573379, length of average route:202.0, r_sum_best:0, Packet routed 31.0
q learning with callmean:0 time:4204, average delivery time:778.689835826, length of average route:218.0, r_sum_best:0, Packet routed 32.0
q learning with callmean:0 time:4205, average delivery time:778.689835826, length of average route:218.0, r_sum_best:0, Packet routed 32.0
q learning with callmean:0 time:4206, average delivery time:778.689835826, length of average route:218.0, r_sum_best:0, Packet routed 32.0
q learning with callmean:0 time:4207, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4208, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4209, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4210, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4211, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4212, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4213, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4214, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4215, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4216, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4217, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4218, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4219, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4220, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4221, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4222, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4223, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4224, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4225, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4226, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4227, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4228, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4229, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4230, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4231, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4232, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4233, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4234, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4235, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4236, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4237, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4238, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4239, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4240, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4241, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4242, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4243, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4244, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4245, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4246, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4247, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4248, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4249, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4250, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4251, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4252, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4253, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4254, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4255, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4256, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4257, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4258, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4259, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4260, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4261, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4262, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4263, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4264, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4265, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4266, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4267, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4268, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4269, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4270, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4271, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4272, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4273, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4274, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4275, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4276, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4277, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4278, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4279, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4280, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4281, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4282, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4283, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4284, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4285, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4286, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4287, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4288, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4289, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4290, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4291, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4292, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4293, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4294, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4295, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4296, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4297, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4298, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4299, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4300, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4301, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4302, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4303, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4304, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4305, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4306, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4307, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4308, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4309, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4310, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4311, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4312, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4313, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4314, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4315, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4316, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4317, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4318, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4319, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4320, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4321, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4322, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4323, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4324, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4325, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4326, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4327, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4328, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4329, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4330, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4331, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4332, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4333, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4334, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4335, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4336, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4337, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4338, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4339, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4340, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4341, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4342, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4343, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4344, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4345, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4346, average delivery time:792.689835826, length of average route:232.0, r_sum_best:0, Packet routed 33.0
q learning with callmean:0 time:4347, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4348, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4349, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4350, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4351, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4352, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4353, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4354, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4355, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4356, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4357, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4358, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4359, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4360, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4361, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4362, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4363, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4364, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4365, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4366, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4367, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4368, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4369, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4370, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4371, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4372, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4373, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4374, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4375, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4376, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4377, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4378, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4379, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4380, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4381, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4382, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4383, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4384, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4385, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4386, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4387, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4388, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4389, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4390, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4391, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4392, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4393, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4394, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4395, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4396, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4397, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4398, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4399, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4400, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4401, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4402, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4403, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4404, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4405, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4406, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4407, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4408, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4409, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4410, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4411, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4412, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4413, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4414, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4415, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4416, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4417, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4418, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4419, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4420, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4421, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4422, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
q learning with callmean:0 time:4423, average delivery time:797.689835826, length of average route:237.0, r_sum_best:0, Packet routed 34.0
